Date,High,Low,Open,Close,Volume,Adj Close
2010-02-03,11.343700408935547,10.75629997253418,11.22819995880127,10.7947998046875,10578511.0,7.370505332946777
2010-02-04,10.953700065612793,10.159299850463867,10.939299583435059,10.236300468444824,16445647.0,6.989171981811523
2010-02-05,10.20740032196045,9.716300010681152,10.20740032196045,9.716300010681152,16290543.0,6.6341233253479
2010-02-08,10.005200386047363,9.456299781799316,9.899259567260742,9.918519973754883,13707280.0,6.7721967697143555
2010-02-09,10.20259952545166,9.677780151367188,9.870369911193848,10.014800071716309,11016981.0,6.837935924530029
2010-02-10,10.534799575805664,10.130399703979492,10.20740032196045,10.404800415039062,13093144.0,7.104221343994141
2010-02-11,10.472200393676758,9.870369911193848,10.457799911499023,10.010000228881836,9739596.0,6.834658145904541
2010-02-12,10.1496000289917,9.64406967163086,10.115900039672852,9.735560417175293,9512797.0,6.647274494171143
2010-02-15,9.904069900512695,9.629630088806152,9.745189666748047,9.668149948120117,4723985.0,6.601248264312744
2010-02-16,10.06779956817627,9.73073959350586,9.764439582824707,10.06779956817627,6250082.0,6.874122142791748
2010-02-17,10.45300006866455,10.154399871826172,10.20740032196045,10.38070011138916,7662724.0,7.087766170501709
2010-02-18,10.294099807739258,10.048500061035156,10.231499671936035,10.144800186157227,5881019.0,6.926696300506592
2010-02-19,10.351799964904785,9.928150177001953,9.937780380249023,10.351799964904785,5776144.0,7.068033218383789
2010-02-22,10.529999732971191,10.255599975585938,10.448100090026855,10.419300079345703,5766843.0,7.114121437072754
2010-02-23,10.539600372314453,10.014800071716309,10.515600204467773,10.082200050354004,6596996.0,6.8839545249938965
2010-02-24,10.154399871826172,9.918519973754883,10.111100196838379,10.130399703979492,6073277.0,6.916863441467285
2010-02-25,10.616700172424316,9.95221996307373,10.091899871826172,10.111100196838379,13182146.0,6.903687000274658
2010-02-26,10.607000350952148,10.265199661254883,10.351799964904785,10.515600204467773,10065878.0,7.179872512817383
2010-03-01,10.732199668884277,10.457799911499023,10.626299858093262,10.640700340270996,6061768.0,7.265289306640625
2010-03-02,10.905599594116211,10.5733003616333,10.631099700927734,10.862199783325195,7028416.0,7.416525840759277
2010-03-03,10.958499908447266,10.664799690246582,10.751500129699707,10.958499908447266,5110442.0,7.4822773933410645
2010-03-04,10.953700065612793,10.727399826049805,10.7947998046875,10.881500244140625,6590616.0,7.429703235626221
2010-03-05,11.30519962310791,10.89109992980957,10.992199897766113,11.22819995880127,9533807.0,7.666423320770264
2010-03-08,11.382200241088867,11.242600440979004,11.343700408935547,11.300399780273438,4890565.0,7.715721130371094
2010-03-09,11.338899612426758,10.953700065612793,11.314800262451172,11.141500473022461,6877284.0,7.607226848602295
2010-03-10,11.574799537658691,11.093299865722656,11.218500137329102,11.574799537658691,9052804.0,7.903076171875
2010-03-11,11.685600280761719,11.411100387573242,11.49779987335205,11.608499526977539,7144842.0,7.926085948944092
2010-03-12,11.873299598693848,11.623000144958496,11.680700302124023,11.699999809265137,5873874.0,7.988560199737549
2010-03-15,11.738499641418457,11.468899726867676,11.699999809265137,11.468899726867676,5767590.0,7.8307695388793945
2010-03-16,11.931099891662598,11.52180004119873,11.52180004119873,11.878100395202637,7261346.0,8.110164642333984
2010-03-17,12.036999702453613,11.892600059509277,11.91670036315918,12.012999534606934,5277421.0,8.202272415161133
2010-03-18,11.988900184631348,11.699999809265137,11.883000373840332,11.767399787902832,5246520.0,8.034581184387207
2010-03-19,12.239299774169922,11.777000427246094,11.777000427246094,12.003299713134766,11952039.0,8.195650100708008
2010-03-22,12.05150032043457,11.651800155639648,12.008199691772461,11.979299545288086,7449373.0,8.179261207580566
2010-03-23,12.316300392150879,11.9552001953125,11.969599723815918,12.277799606323242,7199605.0,8.383071899414062
2010-03-24,12.441499710083008,12.114100456237793,12.325900077819824,12.350000381469727,8554768.0,8.432369232177734
2010-03-25,12.80739974975586,12.378899574279785,12.378899574279785,12.744799613952637,8859068.0,8.701933860778809
2010-03-26,12.754400253295898,12.523300170898438,12.739999771118164,12.537799835205078,6421893.0,8.560596466064453
2010-03-29,12.687000274658203,12.40779972076416,12.54740047454834,12.494400024414062,5202277.0,8.530963897705078
2010-03-30,12.590700149536133,12.335599899291992,12.58590030670166,12.422200202941895,5275756.0,8.481666564941406
2010-03-31,12.561800003051758,12.258500099182129,12.470399856567383,12.479999542236328,7292073.0,8.52113151550293
2010-04-01,12.759300231933594,12.479999542236328,12.494400024414062,12.72070026397705,4931811.0,8.685479164123535
2010-04-06,12.927800178527832,12.677399635314941,12.759300231933594,12.927800178527832,5647718.0,8.826882362365723
2010-04-07,12.884400367736816,12.706299781799316,12.80739974975586,12.802599906921387,4903872.0,8.7413969039917
2010-04-08,12.80739974975586,12.263299942016602,12.672599792480469,12.508899688720703,9225075.0,8.540863990783691
2010-04-09,12.793000221252441,12.58590030670166,12.609999656677246,12.793000221252441,5110772.0,8.734843254089355
2010-04-12,12.995200157165527,12.754400253295898,12.884400367736816,12.841099739074707,5144577.0,8.767684936523438
2010-04-13,12.98069953918457,12.778499603271484,12.841099739074707,12.894100189208984,4365132.0,8.803872108459473
2010-04-14,13.144399642944336,12.826700210571289,12.951800346374512,13.115599632263184,6029251.0,8.955108642578125
2010-04-15,13.269599914550781,12.956700325012207,13.115599632263184,13.168499946594238,5977480.0,8.991228103637695
2010-04-16,13.158900260925293,12.614800453186035,13.043299674987793,12.711099624633789,9037208.0,8.678922653198242
2010-04-19,12.711099624633789,12.431900024414062,12.523300170898438,12.552200317382812,6398027.0,8.570429801940918
2010-04-20,12.696700096130371,12.422200202941895,12.614800453186035,12.484800338745117,7001795.0,8.524409294128418
2010-04-21,12.590700149536133,12.157400131225586,12.499300003051758,12.191100120544434,7623450.0,8.32387638092041
2010-04-22,12.325900077819824,11.699999809265137,12.133299827575684,11.767399787902832,11653380.0,8.034581184387207
2010-04-23,11.911800384521484,11.589300155639648,11.748100280761719,11.805899620056152,10039140.0,8.060867309570312
2010-04-26,11.988900184631348,11.608499526977539,11.844400405883789,11.772199630737305,9729810.0,8.037858009338379
2010-04-27,11.733699798583984,10.996999740600586,11.724100112915039,11.016300201416016,15824642.0,7.521742343902588
2010-04-28,10.944100379943848,10.168899536132812,10.780400276184082,10.640700340270996,31669270.0,7.265289306640625
2010-04-29,10.780400276184082,10.520400047302246,10.640700340270996,10.688899993896484,16077199.0,7.29819917678833
2010-04-30,10.876700401306152,10.351799964904785,10.69849967956543,10.419300079345703,16289331.0,7.114121437072754
2010-05-03,10.722599983215332,10.448100090026855,10.645600318908691,10.645600318908691,9053396.0,7.268634796142578
2010-05-04,10.737000465393066,9.884810447692871,10.727399826049805,10.010000228881836,18758551.0,6.834658145904541
2010-05-05,10.086999893188477,9.629630088806152,9.899259567260742,9.76926040649414,18539976.0,6.670286178588867
2010-05-06,10.159299850463867,9.246370315551758,9.629630088806152,9.401410102844238,25936444.0,6.419122695922852
2010-05-07,9.581480026245117,8.676300048828125,8.931480407714844,9.401410102844238,27412231.0,6.419122695922852
2010-05-10,10.611800193786621,9.59784984588623,10.111100196838379,10.351799964904785,39011438.0,7.068033218383789
2010-05-11,10.28439998626709,9.605560302734375,10.106300354003906,10.115900039672852,18960721.0,6.9069647789001465
2010-05-12,10.486700057983398,9.745189666748047,9.928150177001953,10.270000457763672,13570138.0,7.012181758880615
2010-05-13,10.26039981842041,9.764439582824707,10.255599975585938,9.904069900512695,12346327.0,6.762329578399658
2010-05-14,9.735560417175293,9.148150444030762,9.721110343933105,9.267560005187988,17527242.0,6.327732563018799
2010-05-17,9.541999816894531,8.83036994934082,8.92667007446289,9.148150444030762,11657019.0,6.246201515197754
2010-05-18,9.571849822998047,9.286809921264648,9.350370407104492,9.370590209960938,10090843.0,6.398079872131348
2010-05-19,9.249259948730469,8.974809646606445,9.1664400100708,9.03258991241455,15369309.0,6.167299747467041
2010-05-20,9.331110000610352,8.570369720458984,9.171259880065918,8.788960456848145,16571220.0,6.000953197479248
2010-05-21,9.051850318908691,8.536669731140137,8.710000038146973,8.970959663391113,16626085.0,6.125218391418457
2010-05-24,9.234809875488281,8.873700141906738,9.201109886169434,9.05088996887207,9537369.0,6.179793834686279
2010-05-25,8.73406982421875,8.233329772949219,8.666669845581055,8.447110176086426,22454133.0,5.767542839050293
2010-05-26,8.87658977508545,8.64741039276123,8.666669845581055,8.683039665222168,16519665.0,5.928632736206055
2010-05-27,8.610810279846191,8.21792984008789,8.516440391540527,8.605039596557617,16426426.0,6.196509838104248
2010-05-28,8.769700050354004,8.52221965789795,8.683039665222168,8.584810256958008,10449924.0,6.181942462921143
2010-05-31,8.655110359191895,8.499110221862793,8.594440460205078,8.548219680786133,3408596.0,6.1555938720703125
2010-06-01,8.512590408325195,8.147629737854004,8.453849792480469,8.390299797058105,13761705.0,6.04187536239624
2010-06-02,8.358519554138184,8.109109878540039,8.312299728393555,8.288220405578613,11434730.0,5.968368053436279
2010-06-03,8.63778018951416,8.468299865722656,8.496219635009766,8.47599983215332,12982493.0,6.103588581085205
2010-06-04,8.579999923706055,8.018589973449707,8.52221965789795,8.042670249938965,16866150.0,5.79154634475708
2010-06-07,8.137999534606934,7.81443977355957,8.021479606628418,7.903039932250977,15102968.0,5.690998077392578
2010-06-08,8.021479606628418,7.581409931182861,7.992589950561523,7.726809978485107,16084704.0,5.564094543457031
2010-06-09,7.953110218048096,7.709479808807373,7.84814977645874,7.887629985809326,12346948.0,5.679901123046875
2010-06-10,8.276670455932617,7.724890232086182,7.791329860687256,8.163999557495117,10807684.0,5.878916263580322
2010-06-11,8.687849998474121,8.198670387268066,8.26222038269043,8.687849998474121,18622724.0,6.256142616271973
2010-06-14,9.03162956237793,8.763930320739746,8.90740966796875,8.936300277709961,12391493.0,6.435051918029785
2010-06-15,9.06052017211914,8.76488971710205,8.81110954284668,8.996000289916992,9951967.0,6.478041648864746
2010-06-16,9.138520240783691,8.878520011901855,9.100000381469727,9.043190002441406,8838898.0,6.512022972106934
2010-06-17,9.206890106201172,8.936300277709961,9.05955982208252,8.967109680175781,9998282.0,6.45723819732666
2010-06-18,9.556440353393555,9.004670143127441,9.014300346374512,9.51021957397461,15593387.0,6.848332405090332
2010-06-21,9.85593032836914,9.54874038696289,9.812589645385742,9.592069625854492,9402184.0,6.9072723388671875
2010-06-22,9.474590301513672,9.044150352478027,9.437040328979492,9.142370223999023,14258120.0,6.583442687988281
2010-06-23,9.099040031433105,8.832300186157227,9.051850318908691,8.906439781188965,11127813.0,6.413548946380615
2010-06-24,9.03258991241455,8.45481014251709,9.014300346374512,8.48563003540039,14184878.0,6.110522747039795
2010-06-25,8.859259605407715,8.570369720458984,8.634889602661133,8.70518970489502,13136290.0,6.268627643585205
2010-06-28,8.813039779663086,8.548219680786133,8.797630310058594,8.73406982421875,8786920.0,6.289424896240234
2010-06-29,8.56074047088623,8.040740013122559,8.536669731140137,8.040740013122559,18064919.0,5.790156841278076
2010-06-30,8.452890396118164,8.012809753417969,8.088890075683594,8.315190315246582,13431694.0,5.987788200378418
2010-07-01,8.191929817199707,7.909780025482178,8.164959907531738,7.992589950561523,10473400.0,5.755483150482178
2010-07-02,8.140890121459961,7.915559768676758,8.1033296585083,7.956960201263428,11122213.0,5.7298264503479
2010-07-05,8.039779663085938,7.824069976806641,8.03207015991211,7.8558502197265625,5511378.0,5.657017230987549
2010-07-06,8.411479949951172,7.9011101722717285,7.947329998016357,8.282440185546875,10615683.0,5.964205265045166
2010-07-07,8.85830020904541,8.04170036315918,8.165929794311523,8.85830020904541,14600606.0,6.3788838386535645
2010-07-08,9.1279296875,8.849630355834961,8.991189956665039,9.02295970916748,11718749.0,6.497455596923828
2010-07-09,9.170299530029297,8.804369926452637,9.099040031433105,8.920889854431152,8773701.0,6.423954010009766
2010-07-12,9.0104398727417,8.6868896484375,8.892959594726562,8.913189888000488,4858815.0,6.418410778045654
2010-07-13,9.244440078735352,8.859259605407715,8.860219955444336,9.244440078735352,8206828.0,6.6569437980651855
2010-07-14,9.331110000610352,9.030670166015625,9.293560028076172,9.244440078735352,5719005.0,6.6569437980651855
2010-07-15,9.202070236206055,8.801480293273926,9.17510986328125,8.943039894104004,9598529.0,6.439904689788818
2010-07-16,9.051850318908691,8.498149871826172,9.000809669494629,8.603110313415527,11244718.0,6.195120811462402
2010-07-19,8.728300094604492,8.371999740600586,8.540519714355469,8.510669708251953,5236924.0,6.128553867340088
2010-07-20,8.650300025939941,8.281479835510254,8.616589546203613,8.506810188293457,6072747.0,6.12577486038208
2010-07-21,8.815930366516113,8.570369720458984,8.622369766235352,8.6310396194458,6185936.0,6.2152323722839355
2010-07-22,9.143329620361328,8.525110244750977,8.55111026763916,9.10962963104248,9074477.0,6.559866428375244
2010-07-23,9.171259880065918,8.823630332946777,9.068220138549805,9.008520126342773,9216423.0,6.487057685852051
2010-07-26,9.28969955444336,9.015259742736816,9.19629955291748,9.28969955444336,9113317.0,6.689534664154053
2010-07-27,10.428899765014648,9.629630088806152,9.629630088806152,10.231499671936035,23665363.0,7.367728233337402
2010-07-28,10.616700172424316,10.154399871826172,10.24590015411377,10.35669994354248,11392909.0,7.457884788513184
2010-07-29,10.467399597167969,10.135199546813965,10.28439998626709,10.178500175476074,7515867.0,7.329563140869141
2010-07-30,10.226699829101562,9.976300239562988,10.16409969329834,10.120699882507324,7160830.0,7.287940979003906
2010-08-02,10.496299743652344,10.192999839782715,10.255599975585938,10.496299743652344,6221509.0,7.558410167694092
2010-08-03,10.534799575805664,10.279600143432617,10.505900382995605,10.409600257873535,4602150.0,7.495978832244873
2010-08-04,10.515600204467773,10.115900039672852,10.462599754333496,10.491499900817871,6355920.0,7.554953575134277
2010-08-05,10.881500244140625,10.419300079345703,10.486700057983398,10.60219955444336,9057319.0,7.634670257568359
2010-08-06,10.92959976196289,10.486700057983398,10.679300308227539,10.587800025939941,7141095.0,7.624301433563232
2010-08-09,10.843000411987305,10.669599533081055,10.746700286865234,10.823699951171875,4745998.0,7.794172286987305
2010-08-10,10.770700454711914,10.525199890136719,10.732199668884277,10.5733003616333,4510873.0,7.613858699798584
2010-08-11,10.486700057983398,10.058199882507324,10.486700057983398,10.06779956817627,5927563.0,7.249846458435059
2010-08-12,10.02929973602295,9.697039604187012,10.014800071716309,9.822219848632812,7567582.0,7.073004245758057
2010-08-13,10.034099578857422,9.663330078125,9.9618501663208,9.923330307006836,5872451.0,7.145813941955566
2010-08-16,9.971480369567871,9.687410354614258,9.947409629821777,9.889630317687988,3818163.0,7.121547222137451
2010-08-17,10.197799682617188,9.860739707946777,9.966670036315918,10.192999839782715,4578714.0,7.3400044441223145
2010-08-18,10.20740032196045,9.995559692382812,10.140000343322754,10.16409969329834,4010670.0,7.319193363189697
2010-08-19,10.29889965057373,9.822219848632812,10.217000007629395,9.841480255126953,5836317.0,7.086873531341553
2010-08-20,9.918519973754883,9.603630065917969,9.82703971862793,9.65369987487793,6685362.0,6.951653480529785
2010-08-23,9.95221996307373,9.634440422058105,9.658519744873047,9.788519859313965,4405425.0,7.048737049102783
2010-08-24,9.721110343933105,9.489999771118164,9.701849937438965,9.67296028137207,6810323.0,6.965522289276123
2010-08-25,9.831850051879883,9.307040214538574,9.639260292053223,9.533329963684082,8113726.0,6.864974498748779
2010-08-26,10.101499557495117,9.745189666748047,9.976300239562988,9.793330192565918,6988470.0,7.052201271057129
2010-08-27,9.957039833068848,9.648889541625977,9.725930213928223,9.865559577941895,4974236.0,7.104213237762451
2010-08-30,9.990739822387695,9.793330192565918,9.976300239562988,9.807780265808105,3552318.0,7.062606334686279
2010-08-31,9.677780151367188,9.432220458984375,9.639260292053223,9.576669692993164,11443573.0,6.896183967590332
2010-09-01,10.091899871826172,9.494810104370117,9.65369987487793,10.014800071716309,14948257.0,7.21168327331543
2010-09-02,10.226699829101562,9.899259567260742,9.985930442810059,10.1496000289917,8096795.0,7.308752059936523
2010-09-03,10.607000350952148,10.1496000289917,10.197799682617188,10.481800079345703,9392197.0,7.547969341278076
2010-09-06,10.635899543762207,10.47700023651123,10.563699722290039,10.539600372314453,4047954.0,7.589591979980469
2010-09-07,10.486700057983398,10.130399703979492,10.448100090026855,10.24590015411377,7810593.0,7.378096580505371
2010-09-08,10.1496000289917,9.639260292053223,10.115900039672852,10.072600364685059,13616821.0,7.253303050994873
2010-09-09,10.713000297546387,9.937780380249023,10.014800071716309,10.534799575805664,13520150.0,7.586135387420654
2010-09-10,10.583000183105469,10.255599975585938,10.322999954223633,10.554100036621094,10295299.0,7.600032806396484
2010-09-13,11.300399780273438,10.818900108337402,10.83329963684082,11.160699844360352,18308573.0,8.036848068237305
2010-09-14,11.295599937438965,11.035599708557129,11.151100158691406,11.25220012664795,7477297.0,8.102737426757812
2010-09-15,11.295599937438965,10.847800254821777,11.208900451660156,11.098199844360352,9252678.0,7.991841793060303
2010-09-16,11.136699676513672,10.751500129699707,11.117400169372559,10.780400276184082,6295584.0,7.7629923820495605
2010-09-17,11.112600326538086,10.597399711608887,10.94890022277832,10.83329963684082,14944949.0,7.801084518432617
2010-09-20,11.242600440979004,10.838199615478516,11.030699729919434,11.242600440979004,10058712.0,8.095823287963867
2010-09-21,11.512200355529785,11.025899887084961,11.04520034790039,11.36299991607666,11895762.0,8.182524681091309
2010-09-22,11.464099884033203,11.112600326538086,11.372599601745605,11.180000305175781,10432734.0,8.050745010375977
2010-09-23,11.358099937438965,10.761099815368652,11.285900115966797,10.972999572753906,9494284.0,7.901683807373047
2010-09-24,11.57960033416748,10.92959976196289,10.939299583435059,11.52180004119873,11931740.0,8.296875953674316
2010-09-27,11.651800155639648,11.420700073242188,11.589300155639648,11.584400177001953,7059829.0,8.341954231262207
2010-09-28,11.810700416564941,11.391900062561035,11.531499862670898,11.632599830627441,9242213.0,8.376663208007812
2010-09-29,11.825200080871582,11.358099937438965,11.728899955749512,11.435199737548828,7575562.0,8.234515190124512
2010-09-30,11.382200241088867,11.035599708557129,11.329299926757812,11.040399551391602,13192848.0,7.950218200683594
2010-10-01,11.285900115966797,10.915200233459473,11.126999855041504,11.102999687194824,8920023.0,7.995297431945801
2010-10-04,11.208900451660156,10.847800254821777,11.050000190734863,11.088500022888184,5892765.0,7.984856605529785
2010-10-05,11.464099884033203,10.934399604797363,11.006699562072754,11.430399894714355,5994134.0,8.231058120727539
2010-10-06,11.743300437927246,11.449600219726562,11.493000030517578,11.512200355529785,8787429.0,8.289963722229004
2010-10-07,11.594099998474121,11.329299926757812,11.531499862670898,11.468899726867676,4364967.0,8.258782386779785
2010-10-08,11.502599716186523,11.146300315856934,11.502599716186523,11.208900451660156,6259055.0,8.071556091308594
2010-10-11,11.338899612426758,11.122200012207031,11.26669979095459,11.281100273132324,3575899.0,8.123546600341797
2010-10-12,11.334099769592285,11.083700180053711,11.1318998336792,11.295599937438965,4719607.0,8.133989334106445
2010-10-13,11.329299926757812,11.107799530029297,11.247400283813477,11.22819995880127,7346459.0,8.085453987121582
2010-10-14,11.247400283813477,10.818900108337402,11.22819995880127,11.035599708557129,10656687.0,7.946762561798096
2010-10-15,11.151100158691406,10.871899604797363,11.04520034790039,11.04520034790039,6855602.0,7.953674793243408
2010-10-18,11.276300430297852,10.934399604797363,10.934399604797363,11.232999801635742,4675845.0,8.088910102844238
2010-10-19,11.507399559020996,11.1943998336792,11.218500137329102,11.30519962310791,6779527.0,8.140901565551758
2010-10-20,11.5556001663208,11.189599990844727,11.1943998336792,11.52180004119873,5297778.0,8.296875953674316
2010-10-21,11.699999809265137,11.468899726867676,11.517000198364258,11.574799537658691,7030383.0,8.335041046142578
2010-10-22,11.690400123596191,11.493000030517578,11.507399559020996,11.5556001663208,5852959.0,8.321216583251953
2010-10-25,11.685600280761719,11.420700073242188,11.685600280761719,11.468899726867676,4144350.0,8.258782386779785
2010-10-26,11.531499862670898,11.300399780273438,11.411100387573242,11.507399559020996,3856329.0,8.286507606506348
2010-10-27,11.541099548339844,11.329299926757812,11.430399894714355,11.372599601745605,4004839.0,8.189436912536621
2010-10-28,11.584400177001953,11.377400398254395,11.45930004119873,11.478500366210938,3404977.0,8.265695571899414
2010-10-29,11.49779987335205,11.25220012664795,11.44480037689209,11.338899612426758,5079235.0,8.165168762207031
2010-11-01,11.502599716186523,11.199299812316895,11.464099884033203,11.3100004196167,3435162.0,8.144359588623047
2010-11-02,11.5556001663208,11.22819995880127,11.256999969482422,11.52180004119873,5152569.0,8.296875953674316
2010-11-03,11.699999809265137,11.406299591064453,11.574799537658691,11.4399995803833,4842961.0,8.237972259521484
2010-11-04,12.036999702453613,11.5556001663208,11.651800155639648,12.003299713134766,9771630.0,8.643606185913086
2010-11-05,12.133299827575684,11.517000198364258,12.022600173950195,11.690400123596191,10508993.0,8.418285369873047
2010-11-08,11.728899955749512,11.512200355529785,11.651800155639648,11.637399673461914,6612685.0,8.380119323730469
2010-11-09,11.834799766540527,11.526700019836426,11.594099998474121,11.772199630737305,5582062.0,8.477188110351562
2010-11-10,11.5556001663208,11.151100158691406,11.512200355529785,11.22819995880127,13246469.0,8.085453987121582
2010-11-11,11.545900344848633,10.679300308227539,11.541099548339844,10.963299751281738,12388661.0,7.8946990966796875
2010-11-12,11.334099769592285,10.592599868774414,10.708100318908691,11.151100158691406,13449039.0,8.029934883117676
2010-11-15,11.199299812316895,10.963299751281738,11.093299865722656,11.098199844360352,5163437.0,7.991841793060303
2010-11-16,10.972999572753906,10.554100036621094,10.968199729919434,10.592599868774414,9617173.0,7.627758026123047
2010-11-17,10.722599983215332,10.510700225830078,10.563699722290039,10.650400161743164,7707644.0,7.669379711151123
2010-11-18,10.89109992980957,10.631099700927734,10.746700286865234,10.708100318908691,8378521.0,7.710928916931152
2010-11-19,10.741800308227539,10.467399597167969,10.727399826049805,10.583000183105469,7317662.0,7.620844841003418
2010-11-22,10.785200119018555,10.082200050354004,10.770700454711914,10.183300018310547,9811598.0,7.333018779754639
2010-11-23,10.091899871826172,9.725930213928223,10.086999893188477,9.75,11638226.0,7.020998001098633
2010-11-24,9.918519973754883,9.600740432739258,9.783699989318848,9.817410469055176,10026250.0,7.069540500640869
2010-11-25,9.971480369567871,9.663330078125,9.918519973754883,9.783699989318848,5764861.0,7.0452656745910645
2010-11-26,9.73073959350586,9.439929962158203,9.73073959350586,9.687410354614258,11568678.0,6.97592830657959
2010-11-29,9.9618501663208,9.340740203857422,9.788519859313965,9.340740203857422,12976476.0,6.726290225982666
2010-11-30,9.484219551086426,8.936300277709961,9.417779922485352,9.091329574584961,18249026.0,6.546689033508301
2010-12-01,9.579560279846191,9.100959777832031,9.162590026855469,9.471699714660645,13197294.0,6.8205952644348145
2010-12-02,9.778889656066895,9.257929801940918,9.615189552307129,9.74036979675293,12625835.0,7.014063835144043
2010-12-03,9.860739707946777,9.572810173034668,9.754810333251953,9.802960395812988,7545773.0,7.059135913848877
2010-12-06,9.841480255126953,9.503479957580566,9.82703971862793,9.581480026245117,6714361.0,6.899646759033203
2010-12-07,9.735560417175293,9.464960098266602,9.629630088806152,9.668149948120117,6308699.0,6.9620585441589355
2010-12-08,9.865559577941895,9.496740341186523,9.56704044342041,9.817410469055176,6866048.0,7.069540500640869
2010-12-09,10.20740032196045,9.899259567260742,9.918519973754883,10.173700332641602,9843243.0,7.326106548309326
2010-12-10,10.294099807739258,10.038900375366211,10.26039981842041,10.130399703979492,8654609.0,7.294924736022949
2010-12-13,10.294099807739258,10.159299850463867,10.20740032196045,10.231499671936035,4334775.0,7.367728233337402
2010-12-14,10.30370044708252,10.120699882507324,10.22189998626709,10.270000457763672,4126934.0,7.39545202255249
2010-12-15,10.217000007629395,9.937780380249023,10.212200164794922,10.005200386047363,7702671.0,7.204769134521484
2010-12-16,10.048500061035156,9.783699989318848,10.048500061035156,9.966670036315918,5763630.0,7.177022933959961
2010-12-17,10.014800071716309,9.682589530944824,9.995559692382812,9.716300010681152,9709173.0,6.996730804443359
2010-12-20,9.716300010681152,9.311849594116211,9.571849822998047,9.514069557189941,13315670.0,6.851105690002441
2010-12-21,9.619039535522461,9.44281005859375,9.535260200500488,9.593999862670898,6803857.0,6.908663272857666
2010-12-22,9.639260292053223,9.526590347290039,9.614219665527344,9.580519676208496,4754433.0,6.898955345153809
2010-12-23,9.580519676208496,9.448590278625488,9.571849822998047,9.456299781799316,3558630.0,6.809504985809326
2010-12-27,9.437040328979492,9.177040100097656,9.408149719238281,9.23095989227295,3388713.0,6.647235870361328
2010-12-28,9.37444019317627,9.263699531555176,9.26852035522461,9.304149627685547,2940326.0,6.699941158294678
2010-12-29,9.387929916381836,9.239629745483398,9.340740203857422,9.262740135192871,2649550.0,6.670121669769287
2010-12-30,9.323410034179688,9.197259902954102,9.263699531555176,9.245409965515137,3635786.0,6.657641887664795
2011-01-03,9.509260177612305,9.292590141296387,9.359040260314941,9.474590301513672,5537494.0,6.822674751281738
2011-01-04,9.774069786071777,9.485190391540527,9.506369590759277,9.682589530944824,7684955.0,6.9724555015563965
2011-01-05,9.725930213928223,9.460149765014648,9.639260292053223,9.725930213928223,7169384.0,7.003664970397949
2011-01-06,9.798150062561035,9.505410194396973,9.735560417175293,9.533329963684082,7887651.0,6.864974498748779
2011-01-07,9.571849822998047,9.321479797363281,9.533329963684082,9.321479797363281,9316151.0,6.712420463562012
2011-01-10,9.28104019165039,8.965189933776855,9.28104019165039,9.05088996887207,11701128.0,6.5175676345825195
2011-01-11,9.320520401000977,9.123109817504883,9.311849594116211,9.264670372009277,9452186.0,6.671511173248291
